id,client_id,name,created_at,updated_at
2e51bb01-2edc-42dd-a0d1-d881ff3696e7,4068800b-8902-4257-88e9-717f5a03123b,Moderado,2026-03-01 00:00:00,2026-03-01 00:00:00
adb8cd5d-7cc0-4cbb-9480-244ceab65b4d,3883ca34-f6fd-4949-8e87-8820bdd3410c,Previdência,2026-03-07 00:00:00,2026-03-07 00:00:00
c0b69f43-f9a3-4882-b261-23c0de18c694,3883ca34-f6fd-4949-8e87-8820bdd3410c,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
c0d9a7bb-8e97-41e2-b55c-4cf07712f174,58fa6111-3466-4ace-bb9a-b0f82e89f1c7,Moderado,2026-03-10 00:00:00,2026-03-10 00:00:00
c98002b7-870f-4e1d-9173-cdcdc3386298,58fa6111-3466-4ace-bb9a-b0f82e89f1c7,Internacional,2026-03-06 00:00:00,2026-03-06 00:00:00
b6606892-bc14-4a5a-95ad-38daee34f73e,c73b3fe1-0314-47e7-b76b-0b90fcefdb19,Previdência,2026-03-06 00:00:00,2026-03-06 00:00:00
e47621c8-7a9f-45e5-8c7d-77b9115b7ceb,c73b3fe1-0314-47e7-b76b-0b90fcefdb19,Arrojado,2026-03-03 00:00:00,2026-03-03 00:00:00
cc6eaaaa-9199-427b-aa0e-246db676be83,f0aadec2-a575-4dd9-b6c5-63e557909cd6,Conservador,2026-03-09 00:00:00,2026-03-09 00:00:00
8b1871fe-5976-4a43-aba4-e414fd13b6d3,f0aadec2-a575-4dd9-b6c5-63e557909cd6,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
9b4f061d-28ee-4397-be5d-aaf326807ae3,f0aadec2-a575-4dd9-b6c5-63e557909cd6,Conservador,2026-03-08 00:00:00,2026-03-08 00:00:00
cb34fbbf-3f4a-4541-aec5-c2da1cace11d,83674409-5a51-472a-9550-865f0ca811f2,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
b0a6b731-6261-4eb3-9032-a9e31f651e48,83674409-5a51-472a-9550-865f0ca811f2,Conservador,2026-03-03 00:00:00,2026-03-03 00:00:00
d2515666-3d32-4059-9fae-3a9e089fb8af,3e363477-cb93-4f25-93dc-008d5292120a,Previdência,2026-03-05 00:00:00,2026-03-05 00:00:00
f80d15d6-9505-4a02-bed6-f299b4687606,8798dc26-dd51-4089-9af9-1c47f4423f5b,Moderado,2026-03-07 00:00:00,2026-03-07 00:00:00
011c16bc-41c9-4ea2-9f4c-03532fba75f5,8798dc26-dd51-4089-9af9-1c47f4423f5b,Arrojado,2026-03-03 00:00:00,2026-03-03 00:00:00
ffb7af47-ee9c-48aa-8ff0-5eae4a752d33,8798dc26-dd51-4089-9af9-1c47f4423f5b,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
0590dc66-c23c-40f7-9950-42d82c44503f,c4dae078-c56b-440e-b1e8-5950191ad9cc,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
61e34956-3ffa-4a3c-a425-df1460c137f7,c4dae078-c56b-440e-b1e8-5950191ad9cc,Renda Variável,2026-03-08 00:00:00,2026-03-08 00:00:00
5275886c-1ffb-404a-bd05-6c76cbc6e0e0,5809db49-afef-42a2-9c42-77877752c469,Arrojado,2026-03-08 00:00:00,2026-03-08 00:00:00
8b734f45-b029-435f-adc7-e26a1e93f81a,5809db49-afef-42a2-9c42-77877752c469,Conservador,2026-03-08 00:00:00,2026-03-08 00:00:00
dbc0f72f-8ee1-4a72-a842-b4f071ad44c3,e3727e4d-e6a7-4ce4-8fa5-749e2237fb2e,Renda Variável,2026-03-07 00:00:00,2026-03-07 00:00:00
e6268dd0-3559-4a09-adec-42c5bf6f1508,aa6bc818-8d25-4e14-b26f-f264f7818921,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
a7604f16-4521-477f-b3ce-818f31ec3f27,aa6bc818-8d25-4e14-b26f-f264f7818921,Arrojado,2026-03-10 00:00:00,2026-03-10 00:00:00
34cb3aec-a090-4c75-86ff-50cfdb53c2a7,687907dd-b492-48f6-aea8-3f1d37f408e0,Arrojado,2026-03-01 00:00:00,2026-03-01 00:00:00
d145aaee-e6b3-4174-96bf-8c7b208fc66b,1ae112a9-9781-49cc-96f6-3b9b153dd829,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
b5d706fd-34b4-45c9-b0ad-ff8ae5e06c74,1ae112a9-9781-49cc-96f6-3b9b153dd829,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
d1b41147-5520-4d21-bb12-0e9d414e2394,addc60b4-9153-4bf7-a202-93e7d089c3e3,Conservador,2026-03-09 00:00:00,2026-03-09 00:00:00
6e42337a-ff18-4ca5-ae46-2efba283385d,addc60b4-9153-4bf7-a202-93e7d089c3e3,Previdência,2026-03-02 00:00:00,2026-03-02 00:00:00
1ae17444-18f5-49b2-ba52-9217537c8ac1,f5bc5332-dcd7-48da-b288-f91c212ab0d5,Internacional,2026-03-05 00:00:00,2026-03-05 00:00:00
85fbcc7b-8344-4f95-a89d-cc32e535aa3d,611582e7-39f9-42d1-8e52-90bb0ca591e4,Arrojado,2026-03-07 00:00:00,2026-03-07 00:00:00
69056dab-a38e-4d7d-8e82-a772f4a147a1,611582e7-39f9-42d1-8e52-90bb0ca591e4,Previdência,2026-03-01 00:00:00,2026-03-01 00:00:00
81cdd15a-0916-4c15-bd9b-8141295ebfde,d6f420b1-528c-4f1c-8867-715ebe71806a,Renda Variável,2026-03-10 00:00:00,2026-03-10 00:00:00
3bdbf85d-ad88-400c-b041-a39a3340fcae,eb3d8e55-f685-4dca-af8c-219fa7990674,Renda Variável,2026-03-06 00:00:00,2026-03-06 00:00:00
cb928962-979b-46cc-8aec-34e17b913f7d,0f497542-97f0-4ce6-af24-93a4c5e278d4,Previdência,2026-03-02 00:00:00,2026-03-02 00:00:00
3cf98e93-4e5c-4fdc-813a-49decce33e85,0f497542-97f0-4ce6-af24-93a4c5e278d4,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
8e2011b4-4563-424c-808a-b7644b3606ef,529c316c-30d2-44e7-b5f3-4ceab642f765,Renda Variável,2026-03-05 00:00:00,2026-03-05 00:00:00
dfab253d-99a4-4678-9e44-6e1b3a46dd1c,529c316c-30d2-44e7-b5f3-4ceab642f765,Renda Variável,2026-03-11 00:00:00,2026-03-11 00:00:00
c9c4c737-2965-40de-a79e-5912ae414f60,529c316c-30d2-44e7-b5f3-4ceab642f765,Moderado,2026-03-02 00:00:00,2026-03-02 00:00:00
dd51aa1a-b78f-46a0-bebc-19ebc211f7d6,948ff012-c31c-43af-acf7-979d70265509,Arrojado,2026-03-07 00:00:00,2026-03-07 00:00:00
28544de8-4f9c-41f3-b654-48aee644118f,0f563779-420e-4e75-8f6e-d1413a43542a,Arrojado,2026-03-09 00:00:00,2026-03-09 00:00:00
52a052b1-5b54-4ad3-9389-b66127140ea2,0f563779-420e-4e75-8f6e-d1413a43542a,Moderado,2026-03-03 00:00:00,2026-03-03 00:00:00
c8eea09e-5b1b-4e41-ae6b-05dda9189a14,d5d9b357-0c78-430b-b2f8-ea6aa424e296,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
576a54b0-23c3-4905-a395-fc56ba3a917a,d5d9b357-0c78-430b-b2f8-ea6aa424e296,Conservador,2026-03-09 00:00:00,2026-03-09 00:00:00
30173474-7f59-475d-95b6-03c9253cda51,d5d9b357-0c78-430b-b2f8-ea6aa424e296,Conservador,2026-03-01 00:00:00,2026-03-01 00:00:00
904c248c-29b5-40d8-8130-3bbaaf21f4dc,3f1b869d-b83d-4315-b600-3f18acd936df,Previdência,2026-03-06 00:00:00,2026-03-06 00:00:00
9e5230ea-5b70-47e2-83e7-84c0b6cf397c,a97c23f5-7d48-4e69-9a48-b7d8133231db,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
26cdb630-59f7-4994-b376-1df7ab0bd0c3,a97c23f5-7d48-4e69-9a48-b7d8133231db,Renda Variável,2026-03-10 00:00:00,2026-03-10 00:00:00
c67c9245-6f2f-46ca-9505-e4c68c595487,a97c23f5-7d48-4e69-9a48-b7d8133231db,Arrojado,2026-03-03 00:00:00,2026-03-03 00:00:00
53bf1c0b-0ddd-4f42-b561-557c26960bff,855cdb35-50f2-4552-a19e-4d68e4f93b14,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
4e63d055-54a3-48ad-9fdb-ce091837dba2,855cdb35-50f2-4552-a19e-4d68e4f93b14,Renda Variável,2026-03-07 00:00:00,2026-03-07 00:00:00
c9fc6f32-b91b-4ec4-9f80-eba14b60ea5a,855cdb35-50f2-4552-a19e-4d68e4f93b14,Renda Variável,2026-03-05 00:00:00,2026-03-05 00:00:00
ec7ff489-2c39-4423-8344-2b9cc036c062,98751084-a455-4ca7-a2b7-c03410ba2354,Renda Variável,2026-03-09 00:00:00,2026-03-09 00:00:00
71439d29-a92a-4c90-960a-dcdf1104f1a7,98751084-a455-4ca7-a2b7-c03410ba2354,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
0d87e752-59e1-47cc-8cac-61145e5cafae,f2f8284d-9d79-4f05-ab96-1a60f769a50b,Arrojado,2026-03-10 00:00:00,2026-03-10 00:00:00
600bda8c-a173-47d2-97ea-9ce14318ab49,f2f8284d-9d79-4f05-ab96-1a60f769a50b,Conservador,2026-03-08 00:00:00,2026-03-08 00:00:00
77b7420e-b766-40ad-964d-993c4a046404,f2f8284d-9d79-4f05-ab96-1a60f769a50b,Arrojado,2026-03-06 00:00:00,2026-03-06 00:00:00
5219589f-fcd1-4ff4-b9f4-233e1bc6961f,6bb0e350-0cca-4b71-b7f2-bc4a76d30dc7,Previdência,2026-03-02 00:00:00,2026-03-02 00:00:00
bad01563-0ca8-45a8-9228-67fe1560e375,6bb0e350-0cca-4b71-b7f2-bc4a76d30dc7,Arrojado,2026-03-10 00:00:00,2026-03-10 00:00:00
9a573651-21b6-4148-8da4-ba77e9471c35,6bb0e350-0cca-4b71-b7f2-bc4a76d30dc7,Conservador,2026-03-11 00:00:00,2026-03-11 00:00:00
d0592cd9-b858-4737-b13b-6639fcc6c639,4806dd8d-6ec1-44ba-9871-965fd0c4e160,Arrojado,2026-03-08 00:00:00,2026-03-08 00:00:00
44164cef-c5eb-420f-b6e8-5eb5fb0f0ae5,4806dd8d-6ec1-44ba-9871-965fd0c4e160,Renda Variável,2026-03-11 00:00:00,2026-03-11 00:00:00
8fbc88dd-5d98-4fb3-ba84-eeaa0e86febd,4806dd8d-6ec1-44ba-9871-965fd0c4e160,Moderado,2026-03-10 00:00:00,2026-03-10 00:00:00
42ae0816-652f-4b61-a7a4-a1d6b5abd4ef,edbea694-0fa1-4f65-80f1-7ad4b1aaa46d,Renda Variável,2026-03-01 00:00:00,2026-03-01 00:00:00
e67940f7-900d-4fc6-881d-23017c77ea31,edbea694-0fa1-4f65-80f1-7ad4b1aaa46d,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
b8051ce2-21e4-410b-b9f5-56c77c67d17a,edbea694-0fa1-4f65-80f1-7ad4b1aaa46d,Internacional,2026-03-09 00:00:00,2026-03-09 00:00:00
28fc0ad0-5884-4652-9791-c3ee4cfdee97,dadd6287-75a9-4944-8817-90107b38cb72,Previdência,2026-03-10 00:00:00,2026-03-10 00:00:00
7c6002b5-e300-49ec-b9fb-98f4205c3703,dadd6287-75a9-4944-8817-90107b38cb72,Internacional,2026-03-03 00:00:00,2026-03-03 00:00:00
21b9b495-8c1a-41b2-886a-0e3417378c2a,dadd6287-75a9-4944-8817-90107b38cb72,Conservador,2026-03-04 00:00:00,2026-03-04 00:00:00
4625ecc1-1ba6-4b3c-a26f-d1959fce4284,9898bea3-be49-44b6-9f31-b610420ac277,Moderado,2026-03-02 00:00:00,2026-03-02 00:00:00
ac19be74-a7bf-48d4-976a-b4a0ebb6959d,9898bea3-be49-44b6-9f31-b610420ac277,Previdência,2026-03-01 00:00:00,2026-03-01 00:00:00
0009d815-a387-4290-8593-be5746ed3e3c,9898bea3-be49-44b6-9f31-b610420ac277,Previdência,2026-03-06 00:00:00,2026-03-06 00:00:00
98174845-62b6-4a9f-bef4-0e1296c23551,1d32658a-c216-458d-9a02-210cb8a81c65,Internacional,2026-03-07 00:00:00,2026-03-07 00:00:00
d6a84d24-50f5-4aef-9602-73b41b3ab70a,fb4476e0-7976-4224-b1d1-74870863dcc3,Renda Variável,2026-03-07 00:00:00,2026-03-07 00:00:00
ca60e675-a03d-4450-a114-5be030dff456,c27a1174-5057-4f4e-b7bd-f9034d2037d8,Internacional,2026-03-08 00:00:00,2026-03-08 00:00:00
b79d9e30-9175-45ce-9978-6d9f84dae1de,c27a1174-5057-4f4e-b7bd-f9034d2037d8,Internacional,2026-03-01 00:00:00,2026-03-01 00:00:00
29b72eb3-bb41-4b5c-be77-cc681bdf71ed,c27a1174-5057-4f4e-b7bd-f9034d2037d8,Renda Variável,2026-03-03 00:00:00,2026-03-03 00:00:00
